frame,time,ROI,R,G,B
24,1200.0,left upper lip,174.36153846153846,124.0923076923077,100.03846153846153
24,1200.0,right upper lip,164.97282608695653,116.86413043478261,96.88586956521739
24,1200.0,left nasolabial fold,188.995,137.76,111.345
24,1200.0,right nasolabial fold,165.30923694779116,119.25301204819277,98.4136546184739
24,1200.0,left temporal,184.35714285714286,142.38235294117646,111.94957983193277
24,1200.0,right temporal,148.46131805157594,109.01146131805157,84.878223495702
24,1200.0,left malar,189.8985507246377,141.79227053140096,113.30193236714976
24,1200.0,right malar,171.24355777223607,125.24272651704074,101.09725685785536
24,1200.0,left lower cheek,165.20757825370674,124.27018121911038,99.0164744645799
24,1200.0,right lower cheek,155.6501677852349,113.18959731543625,89.98741610738254
24,1200.0,chin,125.56581740976645,87.37473460721868,67.98407643312102
24,1200.0,left marionette fold,135.11439114391143,99.71217712177122,76.09594095940959
24,1200.0,right marionette fold,124.14444444444445,88.00666666666666,67.67777777777778
25,1250.0,lower medial forehead,100.68085106382979,74.63829787234043,60.6088379705401
25,1250.0,left lower lateral forehead,159.43246753246754,117.34025974025974,89.7038961038961
25,1250.0,right lower lateral forehead,122.44538706256628,90.49204665959704,72.24178154825026
25,1250.0,glabella,144.02685421994886,104.92583120204604,86.29539641943734
25,1250.0,upper nasal dorsum,145.6134663341646,104.20947630922693,83.06733167082294
25,1250.0,lower nasal dorsum,226.01226993865032,170.34969325153375,139.72392638036808
25,1250.0,soft triangle,177.10270270270271,123.64324324324325,103.64324324324325
25,1250.0,left ala,201.28358208955223,143.5820895522388,117.01492537313433
25,1250.0,right ala,189.9051724137931,131.7155172413793,111.35344827586206
25,1250.0,nasal tip,220.23076923076923,161.7596153846154,134.875
25,1250.0,left lower nasal sidewall,195.60526315789474,142.0,113.05263157894737
25,1250.0,right lower nasal sidewall,188.54609929078015,136.05673758865248,113.17021276595744
25,1250.0,left mid nasal sidewall,177.0,126.74074074074075,98.46296296296296
25,1250.0,right mid nasal sidewall,177.62376237623764,128.36633663366337,104.93069306930693
25,1250.0,philtrum,142.7005076142132,94.20304568527919,77.1472081218274
25,1250.0,left upper lip,174.36153846153846,124.0923076923077,100.03846153846153
25,1250.0,right upper lip,164.88524590163934,116.82513661202186,96.87978142076503
25,1250.0,left nasolabial fold,188.995,137.76,111.345
25,1250.0,right nasolabial fold,164.9760956175299,118.88844621513944,98.11952191235059
25,1250.0,left temporal,182.8780487804878,141.3130081300813,111.16666666666667
25,1250.0,right temporal,148.47543352601156,109.01589595375722,84.83381502890174
25,1250.0,left malar,189.857825567503,141.77538829151732,113.2700119474313
25,1250.0,right malar,171.24355777223607,125.24272651704074,101.09725685785536
25,1250.0,left lower cheek,165.18842975206613,124.23471074380166,98.98677685950413
25,1250.0,right lower cheek,155.6501677852349,113.18959731543625,89.98741610738254
25,1250.0,chin,125.50266808964781,87.3052294557097,67.95731056563501
25,1250.0,left marionette fold,135.11439114391143,99.71217712177122,76.09594095940959
25,1250.0,right marionette fold,124.14444444444445,88.00666666666666,67.67777777777778
26,1300.0,lower medial forehead,101.64110929853182,74.48450244698205,60.73246329526917
26,1300.0,left lower lateral forehead,160.77444589308996,117.91525423728814,90.17470664928292
26,1300.0,right lower lateral forehead,123.39673913043478,90.80326086956522,72.21739130434783
26,1300.0,glabella,143.56338028169014,104.70038412291933,86.15236875800257
26,1300.0,upper nasal dorsum,148.0450928381963,106.15384615384616,85.62068965517241
26,1300.0,lower nasal dorsum,226.9268292682927,171.2987804878049,141.14634146341464
26,1300.0,soft triangle,179.21428571428572,125.5297619047619,105.45833333333333
26,1300.0,left ala,200.83333333333334,143.22727272727272,117.66666666666667
26,1300.0,right ala,189.08474576271186,130.05084745762713,109.7457627118644
26,1300.0,nasal tip,218.9375,160.26785714285714,133.63392857142858
26,1300.0,left lower nasal sidewall,196.265625,142.515625,113.40625
26,1300.0,right lower nasal sidewall,187.3875968992248,134.65891472868216,111.83720930232558
26,1300.0,left mid nasal sidewall,178.42372881355934,127.83050847457628,99.57627118644068
26,1300.0,right mid nasal sidewall,176.61458333333334,127.40625,103.73958333333333
26,1300.0,philtrum,142.97916666666666,94.77604166666667,77.56770833333333
26,1300.0,left upper lip,175.96946564885496,125.94656488549619,102.14503816793894
26,1300.0,right upper lip,164.59116022099448,117.8342541436464,97.3646408839779
26,1300.0,left nasolabial fold,190.31606217616581,139.22279792746113,112.73575129533678
26,1300.0,right nasolabial fold,164.03501945525292,118.47081712062257,97.53307392996109
26,1300.0,left temporal,184.73722627737226,142.65328467153284,111.9051094890511
26,1300.0,right temporal,149.36994219653178,109.88439306358381,85.76011560693641
26,1300.0,left malar,191.08072289156627,142.65662650602408,114.46746987951808
26,1300.0,right malar,172.3623430962343,126.41924686192469,102.0376569037657
26,1300.0,left lower cheek,162.26740506329114,122.9256329113924,97.8496835443038
26,1300.0,right lower cheek,154.99745114698385,112.81648258283772,89.30671197960918
26,1300.0,chin,126.22142121524202,88.3038105046344,68.94850669412976
26,1300.0,left marionette fold,134.1048951048951,98.77972027972028,76.23426573426573
26,1300.0,right marionette fold,123.83080260303687,87.66160520607376,67.59436008676789
27,1350.0,lower medial forehead,100.34511784511784,74.15824915824916,60.71885521885522
27,1350.0,left lower lateral forehead,161.866485013624,119.47138964577657,90.35967302452316
27,1350.0,right lower lateral forehead,124.97255762897915,91.9264544456641,73.79363336992316
27,1350.0,glabella,144.0,105.74002574002574,86.68725868725869
27,1350.0,upper nasal dorsum,147.63730569948186,105.51036269430051,85.35751295336787
27,1350.0,lower nasal dorsum,227.41176470588235,171.00588235294117,140.4470588235294
27,1350.0,soft triangle,182.92073170731706,128.8658536585366,108.29268292682927
27,1350.0,left ala,204.6769230769231,148.41538461538462,121.32307692307693
27,1350.0,right ala,191.99166666666667,134.33333333333334,112.30833333333334
27,1350.0,nasal tip,220.9724770642202,162.45871559633028,136.9908256880734
27,1350.0,left lower nasal sidewall,201.77631578947367,147.4078947368421,115.51315789473684
27,1350.0,right lower nasal sidewall,187.58139534883722,135.32558139534885,112.05426356589147
27,1350.0,left mid nasal sidewall,177.23076923076923,126.46153846153847,98.57692307692308
27,1350.0,right mid nasal sidewall,174.89473684210526,125.98947368421052,103.03157894736842
27,1350.0,philtrum,139.795,92.145,74.68
27,1350.0,left upper lip,168.4055944055944,119.33566433566433,96.08391608391608
27,1350.0,right upper lip,159.86486486486487,113.72972972972973,93.4054054054054
27,1350.0,left nasolabial fold,187.89071038251367,136.76502732240436,111.61748633879782
27,1350.0,right nasolabial fold,162.3386454183267,117.71314741035856,96.41035856573706
27,1350.0,left temporal,184.18345323741008,141.90287769784172,111.33093525179856
27,1350.0,right temporal,151.4223880597015,111.2089552238806,86.61492537313433
27,1350.0,left malar,192.21713615023475,143.69248826291079,113.88615023474179
27,1350.0,right malar,173.549377593361,126.87302904564315,102.49709543568464
27,1350.0,left lower cheek,160.0090771558245,121.13615733736762,95.84871406959152
27,1350.0,right lower cheek,153.72970639032815,112.72020725388602,88.99309153713298
27,1350.0,chin,128.28330019880715,90.32703777335985,69.37872763419483
27,1350.0,left marionette fold,134.25084745762712,98.29491525423728,75.92542372881356
27,1350.0,right marionette fold,124.74798387096774,89.00403225806451,68.3649193548387
28,1400.0,lower medial forehead,101.16385135135135,74.8125,61.195945945945944
28,1400.0,left lower lateral forehead,160.71045576407508,118.64477211796246,89.78686327077747
28,1400.0,right lower lateral forehead,123.41283422459892,90.71229946524065,72.89946524064172
28,1400.0,glabella,144.36550836550836,106.03217503217503,86.8983268983269
28,1400.0,upper nasal dorsum,147.13994910941477,105.1119592875318,85.00763358778626
28,1400.0,lower nasal dorsum,227.41176470588235,171.00588235294117,140.4470588235294
28,1400.0,soft triangle,182.92073170731706,128.8658536585366,108.29268292682927
28,1400.0,left ala,204.6769230769231,148.41538461538462,121.32307692307693
28,1400.0,right ala,191.69421487603304,134.0495867768595,112.05785123966942
28,1400.0,nasal tip,220.9724770642202,162.45871559633028,136.9908256880734
28,1400.0,left lower nasal sidewall,201.77631578947367,147.4078947368421,115.51315789473684
28,1400.0,right lower nasal sidewall,187.58139534883722,135.32558139534885,112.05426356589147
28,1400.0,left mid nasal sidewall,177.23076923076923,126.46153846153847,98.57692307692308
28,1400.0,right mid nasal sidewall,175.72222222222223,126.8,103.88888888888889
28,1400.0,philtrum,140.39285714285714,92.60714285714286,74.96938775510205
28,1400.0,left upper lip,169.75555555555556,120.54074074074074,96.81481481481481
28,1400.0,right upper lip,159.86486486486487,113.72972972972973,93.4054054054054
28,1400.0,left nasolabial fold,187.98930481283423,136.90374331550802,111.71657754010695
28,1400.0,right nasolabial fold,162.3386454183267,117.71314741035856,96.41035856573706
28,1400.0,left temporal,184.18345323741008,141.90287769784172,111.33093525179856
28,1400.0,right temporal,151.21875,111.08333333333333,86.55059523809524
28,1400.0,left malar,192.20023419203747,143.66744730679156,113.87002341920375
28,1400.0,right malar,173.59262363788767,126.89270746018441,102.52556580050293
28,1400.0,left lower cheek,160.20820668693008,121.29787234042553,95.96656534954407
28,1400.0,right lower cheek,153.93179880647912,112.88150042625746,89.13213981244672
28,1400.0,chin,128.28656126482213,90.34387351778656,69.3913043478261
28,1400.0,left marionette fold,134.20529801324503,98.21854304635761,75.8907284768212
28,1400.0,right marionette fold,124.44444444444444,88.7448559670782,68.16666666666667
29,1450.0,lower medial forehead,101.35690235690235,74.93602693602693,61.77946127946128
29,1450.0,left lower lateral forehead,160.72229465449806,118.77314211212516,90.36636245110822
29,1450.0,right lower lateral forehead,124.34479054779807,91.47046186895811,73.70139634801289
29,1450.0,glabella,144.01818181818183,105.8077922077922,86.8948051948052
29,1450.0,upper nasal dorsum,147.11671087533156,105.34748010610079,84.92042440318302
29,1450.0,lower nasal dorsum,228.41509433962264,171.77358490566039,140.65408805031447
29,1450.0,soft triangle,184.0,128.83152173913044,109.6195652173913
29,1450.0,left ala,205.7462686567164,148.5820895522388,121.55223880597015
29,1450.0,right ala,191.48305084745763,134.04237288135593,113.86440677966101
29,1450.0,nasal tip,224.09174311926606,164.52293577981652,138.61467889908258
29,1450.0,left lower nasal sidewall,200.03030303030303,146.07575757575756,113.93939393939394
29,1450.0,right lower nasal sidewall,188.9672131147541,136.45901639344262,113.95081967213115
29,1450.0,left mid nasal sidewall,179.65,129.08333333333334,99.61666666666666
29,1450.0,right mid nasal sidewall,175.3877551020408,126.8061224489796,103.77551020408163
29,1450.0,philtrum,134.21182266009853,88.63054187192118,71.76847290640394
29,1450.0,left upper lip,159.9640287769784,113.02158273381295,90.49640287769785
29,1450.0,right upper lip,155.22994652406416,109.18716577540107,90.42245989304813
29,1450.0,left nasolabial fold,182.48704663212436,132.52849740932643,108.16580310880829
29,1450.0,right nasolabial fold,157.71814671814673,113.55598455598455,93.42857142857143
29,1450.0,left temporal,185.46715328467153,142.87956204379563,112.2992700729927
29,1450.0,right temporal,149.05959302325581,109.65843023255815,85.2936046511628
29,1450.0,left malar,190.91626794258374,142.86602870813397,113.34928229665071
29,1450.0,right malar,172.34731543624162,126.47818791946308,101.44295302013423
29,1450.0,left lower cheek,159.6123348017621,120.09985315712188,94.80616740088105
29,1450.0,right lower cheek,153.43791946308724,112.57214765100672,89.0008389261745
29,1450.0,chin,132.80080889787664,93.76541961577351,72.23154701718909
29,1450.0,left marionette fold,136.0810810810811,100.16216216216216,76.45608108108108
29,1450.0,right marionette fold,125.14224137931035,89.46551724137932,68.79525862068965
30,1500.0,lower medial forehead,101.80204778156997,75.39761092150171,62.025597269624576
30,1500.0,left lower lateral forehead,160.7225891677675,118.45310435931307,90.11492734478203
30,1500.0,right lower lateral forehead,123.68147345612134,90.73889490790899,73.31960996749729
30,1500.0,glabella,144.00384615384615,105.81410256410257,86.8051282051282
30,1500.0,upper nasal dorsum,144.7792207792208,104.01818181818182,83.72727272727273
30,1500.0,lower nasal dorsum,227.840490797546,171.35582822085888,141.59509202453987
30,1500.0,soft triangle,189.63095238095238,134.95833333333334,113.51785714285714
30,1500.0,left ala,206.46969696969697,150.83333333333334,123.4090909090909
30,1500.0,right ala,196.89830508474577,138.05084745762713,116.0
30,1500.0,nasal tip,223.9903846153846,165.59615384615384,139.44230769230768
30,1500.0,left lower nasal sidewall,201.19402985074626,147.62686567164178,116.64179104477611
30,1500.0,right lower nasal sidewall,189.344,136.896,114.384
30,1500.0,left mid nasal sidewall,177.24,127.26,97.52
30,1500.0,right mid nasal sidewall,174.63440860215053,126.56989247311827,101.96774193548387
30,1500.0,philtrum,131.13942307692307,85.73557692307692,69.58653846153847
30,1500.0,left upper lip,156.45652173913044,110.0,88.28260869565217
30,1500.0,right upper lip,155.0972972972973,108.75135135135135,90.38378378378378
30,1500.0,left nasolabial fold,175.10714285714286,126.87244897959184,102.53571428571429
30,1500.0,right nasolabial fold,155.24902723735408,111.76264591439688,91.78988326848248
30,1500.0,left temporal,186.43661971830986,143.28169014084506,111.78169014084507
30,1500.0,right temporal,148.44671532846715,109.28613138686131,84.74160583941605
30,1500.0,left malar,188.53427895981088,140.88770685579198,111.76241134751773
30,1500.0,right malar,171.17537942664418,125.42411467116358,100.23693086003372
30,1500.0,left lower cheek,159.53937592867757,119.91233283803864,94.16196136701338
30,1500.0,right lower cheek,153.28776371308018,112.4590717299578,88.6506329113924
30,1500.0,chin,134.6613065326633,95.10150753768845,73.3859296482412
30,1500.0,left marionette fold,137.64864864864865,101.78716216216216,77.80405405405405
30,1500.0,right marionette fold,126.3125,90.375,69.68958333333333
31,1550.0,lower medial forehead,101.17171717171718,74.94276094276094,61.658249158249156
31,1550.0,left lower lateral forehead,160.83962264150944,118.5822102425876,90.34231805929919
31,1550.0,right lower lateral forehead,124.12595005428882,91.05646036916396,73.58197611292074
31,1550.0,glabella,143.89514066496164,105.72634271099744,86.7378516624041
31,1550.0,upper nasal dorsum,144.7792207792208,104.01818181818182,83.72727272727273
31,1550.0,lower nasal dorsum,227.70186335403727,171.27329192546583,141.50931677018633
31,1550.0,soft triangle,189.63095238095238,134.95833333333334,113.51785714285714
31,1550.0,left ala,208.21875,152.515625,124.9375
31,1550.0,right ala,196.89830508474577,138.05084745762713,116.0
31,1550.0,nasal tip,224.3177570093458,165.9626168224299,139.5607476635514
31,1550.0,left lower nasal sidewall,199.7123287671233,146.1917808219178,115.32876712328768
31,1550.0,right lower nasal sidewall,190.01666666666668,137.41666666666666,114.875
31,1550.0,left mid nasal sidewall,177.24,127.26,97.52
31,1550.0,right mid nasal sidewall,173.60227272727272,125.61363636363636,101.0340909090909
31,1550.0,philtrum,131.32019704433498,85.98522167487685,69.79310344827586
31,1550.0,left upper lip,159.90441176470588,113.26470588235294,90.76470588235294
31,1550.0,right upper lip,156.83977900552486,110.29834254143647,91.54696132596685
31,1550.0,left nasolabial fold,176.58,128.23,103.525
31,1550.0,right nasolabial fold,155.4075630252101,111.80252100840336,92.11344537815125
31,1550.0,left temporal,186.32841328413284,143.05166051660515,111.17712177121771
31,1550.0,right temporal,149.5525179856115,110.13237410071943,85.43597122302158
31,1550.0,left malar,188.24327485380118,140.79298245614035,111.66900584795322
31,1550.0,right malar,171.13344594594594,125.35388513513513,100.21537162162163
31,1550.0,left lower cheek,159.06525037936268,119.67374810318664,93.99544764795144
31,1550.0,right lower cheek,153.13406408094434,112.27908937605396,88.53794266441821
31,1550.0,chin,134.3087790110999,94.82240161453078,73.21493440968719
31,1550.0,left marionette fold,137.38870431893687,101.62458471760797,77.6843853820598
31,1550.0,right marionette fold,125.9297520661157,90.07851239669421,69.45454545454545
32,1600.0,lower medial forehead,100.69594594594595,74.07263513513513,60.898648648648646
32,1600.0,left lower lateral forehead,161.46941489361703,119.17819148936171,90.71542553191489
32,1600.0,right lower lateral forehead,124.01666666666667,91.28888888888889,72.94444444444444
32,1600.0,glabella,143.98593350383632,105.58567774936061,87.49744245524296
32,1600.0,upper nasal dorsum,145.06923076923076,103.76153846153846,83.61025641025641
32,1600.0,lower nasal dorsum,227.78343949044586,171.3375796178344,141.63057324840764
32,1600.0,soft triangle,190.77586206896552,136.05172413793105,113.77586206896552
32,1600.0,left ala,207.49295774647888,151.74647887323943,123.04225352112677
32,1600.0,right ala,195.9217391304348,137.28695652173914,115.76521739130435
32,1600.0,nasal tip,225.67307692307693,167.51923076923077,140.10576923076923
32,1600.0,left lower nasal sidewall,201.56521739130434,147.56521739130434,118.08695652173913
32,1600.0,right lower nasal sidewall,190.3206106870229,137.3969465648855,115.05343511450381
32,1600.0,left mid nasal sidewall,178.28846153846155,127.5576923076923,99.67307692307692
32,1600.0,right mid nasal sidewall,174.69662921348313,126.5505617977528,102.38202247191012
32,1600.0,philtrum,128.46153846153845,84.15865384615384,68.0048076923077
32,1600.0,left upper lip,155.5072463768116,108.92028985507247,88.29710144927536
32,1600.0,right upper lip,152.9034090909091,107.36931818181819,89.56818181818181
32,1600.0,left nasolabial fold,172.54301075268816,123.9247311827957,100.47849462365592
32,1600.0,right nasolabial fold,153.65660377358492,109.64905660377359,91.4188679245283
32,1600.0,left temporal,187.018115942029,143.45289855072463,112.0
32,1600.0,right temporal,152.03576751117734,111.9478390461997,87.36810730253353
32,1600.0,left malar,188.3313679245283,140.64740566037736,111.2747641509434
32,1600.0,right malar,170.97627118644067,125.12796610169491,100.32203389830508
32,1600.0,left lower cheek,158.58236994219652,118.96098265895954,93.59248554913295
32,1600.0,right lower cheek,153.1547518923465,112.25483599663583,88.67703952901599
32,1600.0,chin,134.63095238095238,94.79861111111111,73.06547619047619
32,1600.0,left marionette fold,138.95081967213116,102.15737704918033,78.18032786885246
32,1600.0,right marionette fold,125.95698924731182,90.14623655913978,69.67956989247311
33,1650.0,lower medial forehead,99.82659932659932,73.41077441077441,60.42255892255892
33,1650.0,left lower lateral forehead,161.92779291553134,119.46866485013624,90.95912806539509
33,1650.0,right lower lateral forehead,124.50283768444949,91.66969353007946,73.2372304199773
33,1650.0,glabella,143.8803088803089,105.52123552123552,87.46718146718146
33,1650.0,upper nasal dorsum,144.4122340425532,103.23670212765957,83.10106382978724
33,1650.0,lower nasal dorsum,227.15337423312883,170.7914110429448,141.17791411042944
33,1650.0,soft triangle,192.75,137.72560975609755,115.11585365853658
33,1650.0,left ala,211.4923076923077,155.5076923076923,126.27692307692308
33,1650.0,right ala,198.27966101694915,139.25423728813558,117.41525423728814
33,1650.0,nasal tip,225.56880733944953,167.4678899082569,140.24770642201835
33,1650.0,left lower nasal sidewall,201.56521739130434,147.56521739130434,118.08695652173913
33,1650.0,right lower nasal sidewall,189.704,137.216,114.8
33,1650.0,left mid nasal sidewall,175.5,125.1,97.44
33,1650.0,right mid nasal sidewall,173.91752577319588,125.9278350515464,101.68041237113403
33,1650.0,philtrum,129.33163265306123,85.19897959183673,68.86734693877551
33,1650.0,left upper lip,159.00735294117646,112.23529411764706,90.91176470588235
33,1650.0,right upper lip,154.2941176470588,108.95187165775401,90.89839572192513
33,1650.0,left nasolabial fold,173.05208333333334,124.60416666666667,100.765625
33,1650.0,right nasolabial fold,154.08366533864543,109.8406374501992,91.43824701195219
33,1650.0,left temporal,188.2089552238806,144.1902985074627,111.97014925373135
33,1650.0,right temporal,152.59036144578315,112.39909638554217,87.74698795180723
33,1650.0,left malar,188.21241050119332,140.55727923627686,111.17064439140812
33,1650.0,right malar,170.97627118644067,125.12796610169491,100.32203389830508
33,1650.0,left lower cheek,158.4553440702782,118.91654465592973,93.64860907759883
33,1650.0,right lower cheek,153.43250214961307,112.42992261392949,88.8280309544282
33,1650.0,chin,134.68993020937188,94.8344965104686,73.09172482552343
33,1650.0,left marionette fold,138.95081967213116,102.15737704918033,78.18032786885246
33,1650.0,right marionette fold,126.29012345679013,90.39506172839506,69.86625514403292
34,1700.0,lower medial forehead,99.90849673202614,73.44771241830065,59.95424836601307
34,1700.0,left lower lateral forehead,160.0026525198939,117.86339522546419,89.86206896551724
34,1700.0,right lower lateral forehead,124.49890350877193,91.28618421052632,73.78070175438596
34,1700.0,glabella,143.2774193548387,105.1316129032258,85.95354838709677
34,1700.0,upper nasal dorsum,145.58684210526314,104.38157894736842,83.36578947368422
34,1700.0,lower nasal dorsum,226.19631901840492,169.85276073619633,140.16564417177915
34,1700.0,soft triangle,190.47826086956522,136.27173913043478,114.22826086956522
34,1700.0,left ala,208.65714285714284,152.31428571428572,124.32857142857142
34,1700.0,right ala,197.7927927927928,139.23423423423424,116.43243243243244
34,1700.0,nasal tip,226.8653846153846,167.76923076923077,139.6346153846154
34,1700.0,left lower nasal sidewall,199.30985915492957,145.1549295774648,116.07042253521126
34,1700.0,right lower nasal sidewall,187.72131147540983,135.25409836065575,112.95081967213115
34,1700.0,left mid nasal sidewall,176.54,125.84,98.84
34,1700.0,right mid nasal sidewall,173.38297872340425,125.44680851063829,101.13829787234043
34,1700.0,philtrum,127.06598984771574,83.22842639593908,67.55329949238579
34,1700.0,left upper lip,159.08396946564886,112.38167938931298,90.99236641221374
34,1700.0,right upper lip,152.62222222222223,107.61666666666666,89.5
34,1700.0,left nasolabial fold,173.65608465608466,125.4920634920635,101.01058201058201
34,1700.0,right nasolabial fold,150.9260700389105,107.96887159533074,89.01556420233463
34,1700.0,left temporal,186.73381294964028,143.61870503597123,111.14748201438849
34,1700.0,right temporal,149.06277372262772,109.56350364963504,85.47299270072993
34,1700.0,left malar,187.92009400705052,140.20329024676852,111.40658049353702
34,1700.0,right malar,171.01621160409556,125.20307167235495,100.4598976109215
34,1700.0,left lower cheek,157.11301859799713,118.19027181688126,93.04291845493562
34,1700.0,right lower cheek,153.56618274978652,112.66865926558496,89.14602903501282
34,1700.0,chin,134.6613065326633,94.66331658291458,73.31155778894473
34,1700.0,left marionette fold,138.7852564102564,101.60897435897436,78.01923076923077
34,1700.0,right marionette fold,126.29218106995884,90.30864197530865,69.83539094650206
35,1750.0,lower medial forehead,98.55218855218855,72.70707070707071,59.31818181818182
35,1750.0,left lower lateral forehead,160.75661375661375,118.41534391534391,90.10978835978835
35,1750.0,right lower lateral forehead,123.75136314067612,91.09814612868048,72.92802617230097
35,1750.0,glabella,142.8918918918919,104.6988416988417,85.82239382239382
35,1750.0,upper nasal dorsum,144.23936170212767,102.75,82.69148936170212
35,1750.0,lower nasal dorsum,224.92261904761904,168.61904761904762,139.08928571428572
35,1750.0,soft triangle,191.4578313253012,136.59638554216866,116.22289156626506
35,1750.0,left ala,212.12307692307692,154.92307692307693,128.12307692307692
35,1750.0,right ala,197.21929824561403,138.17543859649123,115.70175438596492
35,1750.0,nasal tip,225.74107142857142,166.79464285714286,140.66071428571428
35,1750.0,left lower nasal sidewall,199.71052631578948,145.1315789473684,116.42105263157895
35,1750.0,right lower nasal sidewall,187.168,134.208,112.24
35,1750.0,left mid nasal sidewall,175.0,124.18,97.38
35,1750.0,right mid nasal sidewall,170.5888888888889,123.14444444444445,98.65555555555555
35,1750.0,philtrum,127.52879581151832,83.00523560209425,67.717277486911
35,1750.0,left upper lip,158.17910447761193,111.3955223880597,90.40298507462687
35,1750.0,right upper lip,153.42105263157896,107.99415204678363,90.08187134502924
35,1750.0,left nasolabial fold,170.24309392265192,122.0939226519337,99.0828729281768
35,1750.0,right nasolabial fold,151.18007662835248,108.40613026819923,89.24137931034483
35,1750.0,left temporal,185.54285714285714,142.45357142857142,110.96428571428571
35,1750.0,right temporal,150.73042168674698,110.60993975903614,86.43975903614458
35,1750.0,left malar,188.16144018583043,139.79790940766551,111.30429732868757
35,1750.0,right malar,171.19633507853402,125.33856893542757,100.5715532286213
35,1750.0,left lower cheek,157.92090395480227,118.87570621468926,93.76553672316385
35,1750.0,right lower cheek,153.93495229835213,112.95576756287944,89.40589765828274
35,1750.0,chin,133.95879396984924,93.94472361809045,72.58894472361808
35,1750.0,left marionette fold,138.0952380952381,100.8984126984127,77.0031746031746
35,1750.0,right marionette fold,125.86008230452676,89.92798353909465,69.56172839506173
36,1800.0,lower medial forehead,98.55218855218855,72.70707070707071,59.31818181818182
36,1800.0,left lower lateral forehead,160.46837146702558,118.20592193808884,90.01615074024227
36,1800.0,right lower lateral forehead,124.8046103183315,91.87047200878156,73.4873765093304
36,1800.0,glabella,142.8918918918919,104.6988416988417,85.82239382239382
36,1800.0,upper nasal dorsum,144.0911528150134,102.68096514745308,82.68096514745308
36,1800.0,lower nasal dorsum,225.7361963190184,169.38650306748465,139.840490797546
36,1800.0,soft triangle,192.4311377245509,137.48502994011977,116.8622754491018
36,1800.0,left ala,211.62857142857143,154.5,127.8
36,1800.0,right ala,197.21929824561403,138.17543859649123,115.70175438596492
36,1800.0,nasal tip,225.74107142857142,166.79464285714286,140.66071428571428
36,1800.0,left lower nasal sidewall,197.75714285714287,143.42857142857142,114.91428571428571
36,1800.0,right lower nasal sidewall,187.168,134.208,112.24
36,1800.0,left mid nasal sidewall,176.875,125.78571428571429,98.78571428571429
36,1800.0,right mid nasal sidewall,170.5888888888889,123.14444444444445,98.65555555555555
36,1800.0,philtrum,125.76923076923077,81.83589743589744,66.97948717948718
36,1800.0,left upper lip,159.61832061068702,112.68702290076335,91.46564885496183
36,1800.0,right upper lip,152.8361581920904,107.63841807909604,89.81920903954803
36,1800.0,left nasolabial fold,170.24309392265192,122.0939226519337,99.0828729281768
36,1800.0,right nasolabial fold,149.75,107.03076923076924,88.11923076923077
36,1800.0,left temporal,186.13978494623655,142.9605734767025,111.33333333333333
36,1800.0,right temporal,151.80089820359282,111.45508982035928,87.1002994011976
36,1800.0,left malar,188.209545983702,139.84749708963912,111.34109429569267
36,1800.0,right malar,171.19633507853402,125.33856893542757,100.5715532286213
36,1800.0,left lower cheek,157.70810055865923,118.77094972067039,93.78351955307262
36,1800.0,right lower cheek,153.89023336214348,112.93171996542783,89.39066551426102
36,1800.0,chin,133.60418743768693,93.61814556331007,72.35692921236291
36,1800.0,left marionette fold,137.76875,100.64375,76.834375
36,1800.0,right marionette fold,125.98364008179959,90.01635991820041,69.61554192229039
37,1850.0,lower medial forehead,98.55218855218855,72.70707070707071,59.31818181818182
37,1850.0,left lower lateral forehead,160.48993288590603,118.21610738255033,90.01073825503356
37,1850.0,right lower lateral forehead,124.3157894736842,91.501679731243,73.23516237402016
37,1850.0,glabella,142.8918918918919,104.6988416988417,85.82239382239382
37,1850.0,upper nasal dorsum,144.23936170212767,102.75,82.69148936170212
37,1850.0,lower nasal dorsum,224.92261904761904,168.61904761904762,139.08928571428572
37,1850.0,soft triangle,192.4311377245509,137.48502994011977,116.8622754491018
37,1850.0,left ala,211.62857142857143,154.5,127.8
37,1850.0,right ala,197.21929824561403,138.17543859649123,115.70175438596492
37,1850.0,nasal tip,225.74107142857142,166.79464285714286,140.66071428571428
37,1850.0,left lower nasal sidewall,197.75714285714287,143.42857142857142,114.91428571428571
37,1850.0,right lower nasal sidewall,187.168,134.208,112.24
37,1850.0,left mid nasal sidewall,175.0,124.18,97.38
37,1850.0,right mid nasal sidewall,170.5888888888889,123.14444444444445,98.65555555555555
37,1850.0,philtrum,125.76923076923077,81.83589743589744,66.97948717948718
37,1850.0,left upper lip,159.61832061068702,112.68702290076335,91.46564885496183
37,1850.0,right upper lip,153.6551724137931,108.38505747126437,90.36781609195403
37,1850.0,left nasolabial fold,170.3876404494382,122.10112359550561,99.08988764044943
37,1850.0,right nasolabial fold,149.75,107.03076923076924,88.11923076923077
37,1850.0,left temporal,186.93795620437956,143.5985401459854,111.82116788321167
37,1850.0,right temporal,153.15740740740742,112.45370370370371,87.92592592592592
37,1850.0,left malar,188.209545983702,139.84749708963912,111.34109429569267
37,1850.0,right malar,171.19633507853402,125.33856893542757,100.5715532286213
37,1850.0,left lower cheek,157.7823033707865,118.82865168539325,93.83848314606742
37,1850.0,right lower cheek,153.89023336214348,112.93171996542783,89.39066551426102
37,1850.0,chin,133.60418743768693,93.61814556331007,72.35692921236291
