PC_Timestamp_ms,PC_DateTime,Arduino_millis,Signal_Value,Package_Num,HR
1764709476005,2025-12-02 16:04:36.005,17808,215,0,0
1764709476013,2025-12-02 16:04:36.013,17827,126,0,0
1764709476018,2025-12-02 16:04:36.018,17848,162,0,0
1764709476034,2025-12-02 16:04:36.034,17867,265,0,0
1764709476062,2025-12-02 16:04:36.062,17888,377,0,0
1764709476071,2025-12-02 16:04:36.071,17907,456,0,0
1764709476083,2025-12-02 16:04:36.083,17928,485,0,0
1764709476113,2025-12-02 16:04:36.113,17947,474,0,0
1764709476125,2025-12-02 16:04:36.125,17968,420,0,0
1764709476137,2025-12-02 16:04:36.137,17987,343,0,0
1764709476165,2025-12-02 16:04:36.165,18008,270,0,0
1764709476174,2025-12-02 16:04:36.174,18028,211,0,0
1764709476189,2025-12-02 16:04:36.189,18048,175,0,0
1764709476211,2025-12-02 16:04:36.211,18068,164,0,0
1764709476223,2025-12-02 16:04:36.223,18087,173,1,0
1764709476240,2025-12-02 16:04:36.240,18108,196,1,0
1764709476270,2025-12-02 16:04:36.270,18127,236,1,0
1764709476280,2025-12-02 16:04:36.280,18148,269,1,0
1764709476289,2025-12-02 16:04:36.289,18167,301,1,0
1764709476321,2025-12-02 16:04:36.321,18188,328,1,0
1764709476331,2025-12-02 16:04:36.331,18207,347,1,0
1764709476341,2025-12-02 16:04:36.341,18228,356,1,0
1764709476369,2025-12-02 16:04:36.369,18247,361,1,0
1764709476380,2025-12-02 16:04:36.380,18268,357,1,0
1764709476394,2025-12-02 16:04:36.394,18288,355,1,0
1764709476421,2025-12-02 16:04:36.421,18308,394,1,0
1764709476428,2025-12-02 16:04:36.428,18328,537,1,0
1764709476435,2025-12-02 16:04:36.435,18348,821,1,92
1764709476444,2025-12-02 16:04:36.444,18368,994,1,0
1764709476474,2025-12-02 16:04:36.474,18387,994,1,0
1764709476482,2025-12-02 16:04:36.482,18408,993,1,0
1764709476493,2025-12-02 16:04:36.493,18427,993,1,0
1764709476524,2025-12-02 16:04:36.524,18448,993,1,0
1764709476534,2025-12-02 16:04:36.534,18467,992,1,0
1764709476544,2025-12-02 16:04:36.544,18488,994,1,0
1764709476574,2025-12-02 16:04:36.574,18508,993,1,0
1764709476585,2025-12-02 16:04:36.585,18528,994,1,0
1764709476593,2025-12-02 16:04:36.593,18548,586,1,0
1764709476623,2025-12-02 16:04:36.623,18568,284,1,0
1764709476632,2025-12-02 16:04:36.632,18588,104,1,0
1764709476645,2025-12-02 16:04:36.645,18608,70,1,0
1764709476655,2025-12-02 16:04:36.655,18628,152,1,0
1764709476685,2025-12-02 16:04:36.685,18648,288,1,0
1764709476693,2025-12-02 16:04:36.693,18668,413,1,0
1764709476705,2025-12-02 16:04:36.705,18688,494,1,0
1764709476738,2025-12-02 16:04:36.738,18708,518,1,0
1764709476745,2025-12-02 16:04:36.745,18727,490,1,0
1764709476748,2025-12-02 16:04:36.748,18748,426,1,0
1764709476757,2025-12-02 16:04:36.757,18767,345,1,0
1764709476783,2025-12-02 16:04:36.783,18788,268,1,0
1764709476794,2025-12-02 16:04:36.794,18808,214,1,0
1764709476802,2025-12-02 16:04:36.802,18828,175,1,0
1764709476835,2025-12-02 16:04:36.835,18848,159,1,0
1764709476844,2025-12-02 16:04:36.844,18868,165,1,0
1764709476851,2025-12-02 16:04:36.851,18888,185,1,0
1764709476863,2025-12-02 16:04:36.863,18908,208,1,0
1764709476890,2025-12-02 16:04:36.890,18928,235,1,0
1764709476900,2025-12-02 16:04:36.900,18948,261,1,0
1764709476912,2025-12-02 16:04:36.912,18968,288,1,0
1764709476941,2025-12-02 16:04:36.941,18988,313,1,0
1764709476949,2025-12-02 16:04:36.949,19008,325,1,0
1764709476960,2025-12-02 16:04:36.960,19028,322,1,0
1764709476991,2025-12-02 16:04:36.991,19048,318,1,0
1764709477001,2025-12-02 16:04:37.001,19068,336,1,0
1764709477015,2025-12-02 16:04:37.015,19089,452,2,0
1764709477048,2025-12-02 16:04:37.048,19109,710,2,90
1764709477055,2025-12-02 16:04:37.055,19129,993,2,0
1764709477063,2025-12-02 16:04:37.063,19149,994,2,0
1764709477093,2025-12-02 16:04:37.093,19169,994,2,0
1764709477106,2025-12-02 16:04:37.106,19189,994,2,0
1764709477112,2025-12-02 16:04:37.112,19209,994,2,0
1764709477142,2025-12-02 16:04:37.142,19229,993,2,0
1764709477150,2025-12-02 16:04:37.150,19250,993,2,0
1764709477158,2025-12-02 16:04:37.158,19269,994,2,0
1764709477170,2025-12-02 16:04:37.170,19290,573,2,0
1764709477199,2025-12-02 16:04:37.199,19309,235,2,0
1764709477211,2025-12-02 16:04:37.211,19330,0,2,0
1764709477220,2025-12-02 16:04:37.220,19349,0,2,0
1764709477251,2025-12-02 16:04:37.251,19369,0,2,0
1764709477258,2025-12-02 16:04:37.258,19389,0,2,0
1764709477266,2025-12-02 16:04:37.266,19409,114,2,0
1764709477294,2025-12-02 16:04:37.294,19429,282,2,0
1764709477302,2025-12-02 16:04:37.302,19449,426,2,0
1764709477314,2025-12-02 16:04:37.314,19469,532,2,0
1764709477343,2025-12-02 16:04:37.343,19489,587,2,0
1764709477353,2025-12-02 16:04:37.353,19509,589,2,0
1764709477362,2025-12-02 16:04:37.362,19529,549,2,0
1764709477370,2025-12-02 16:04:37.370,19549,492,2,0
1764709477380,2025-12-02 16:04:37.380,19569,422,2,0
1764709477414,2025-12-02 16:04:37.414,19590,359,2,0
1764709477426,2025-12-02 16:04:37.426,19609,313,2,0
1764709477454,2025-12-02 16:04:37.454,19630,286,2,0
1764709477464,2025-12-02 16:04:37.464,19649,276,2,0
1764709477472,2025-12-02 16:04:37.472,19670,282,2,0
1764709477502,2025-12-02 16:04:37.502,19689,300,2,0
1764709477515,2025-12-02 16:04:37.515,19709,326,2,0
1764709477523,2025-12-02 16:04:37.523,19729,364,2,0
1764709477531,2025-12-02 16:04:37.531,19749,388,2,0
1764709477559,2025-12-02 16:04:37.559,19769,411,2,0
1764709477570,2025-12-02 16:04:37.570,19789,438,2,0
1764709477581,2025-12-02 16:04:37.581,19810,513,2,0
1764709477612,2025-12-02 16:04:37.612,19829,696,2,86
1764709477626,2025-12-02 16:04:37.626,19850,992,2,0
1764709477633,2025-12-02 16:04:37.633,19869,994,2,0
1764709477661,2025-12-02 16:04:37.661,19890,993,2,0
1764709477670,2025-12-02 16:04:37.670,19909,994,2,0
1764709477679,2025-12-02 16:04:37.679,19930,993,2,0
1764709477688,2025-12-02 16:04:37.688,19949,994,2,0
1764709477719,2025-12-02 16:04:37.719,19970,994,2,0
1764709477726,2025-12-02 16:04:37.726,19989,994,2,0
1764709477740,2025-12-02 16:04:37.740,20009,994,2,0
1764709477773,2025-12-02 16:04:37.773,20029,994,2,0
1764709477781,2025-12-02 16:04:37.781,20049,993,2,0
1764709477816,2025-12-02 16:04:37.816,20070,993,2,0
1764709477824,2025-12-02 16:04:37.824,20089,725,3,0
1764709477839,2025-12-02 16:04:37.839,20110,481,3,0
1764709477869,2025-12-02 16:04:37.869,20129,348,3,0
1764709477880,2025-12-02 16:04:37.880,20150,312,3,0
1764709477919,2025-12-02 16:04:37.919,20169,338,3,0
1764709477928,2025-12-02 16:04:37.928,20190,382,3,0
1764709477941,2025-12-02 16:04:37.941,20209,409,3,0
1764709477973,2025-12-02 16:04:37.973,20230,412,3,0
1764709477980,2025-12-02 16:04:37.980,20249,395,3,0
1764709478018,2025-12-02 16:04:38.018,20270,352,3,0
1764709478029,2025-12-02 16:04:38.029,20290,303,3,0
1764709478038,2025-12-02 16:04:38.038,20310,259,3,0
1764709478075,2025-12-02 16:04:38.075,20330,227,3,0
1764709478084,2025-12-02 16:04:38.084,20349,214,3,0
1764709478100,2025-12-02 16:04:38.100,20370,223,3,0
1764709478129,2025-12-02 16:04:38.129,20389,251,3,0
1764709478142,2025-12-02 16:04:38.142,20410,299,3,0
1764709478176,2025-12-02 16:04:38.176,20429,343,3,0
1764709478184,2025-12-02 16:04:38.184,20450,387,3,0
1764709478217,2025-12-02 16:04:38.217,20469,419,3,0
1764709478231,2025-12-02 16:04:38.231,20490,447,3,0
1764709478242,2025-12-02 16:04:38.242,20509,510,3,0
1764709478277,2025-12-02 16:04:38.277,20530,689,3,81
1764709478289,2025-12-02 16:04:38.289,20550,993,3,0
1764709478301,2025-12-02 16:04:38.301,20570,994,3,0
1764709478332,2025-12-02 16:04:38.332,20590,994,3,0
1764709478339,2025-12-02 16:04:38.339,20610,993,3,0
1764709478378,2025-12-02 16:04:38.378,20630,993,3,0
1764709478388,2025-12-02 16:04:38.388,20649,994,3,0
1764709478400,2025-12-02 16:04:38.400,20670,995,3,0
1764709478431,2025-12-02 16:04:38.431,20689,994,3,0
1764709478440,2025-12-02 16:04:38.440,20710,994,3,0
1764709478482,2025-12-02 16:04:38.482,20729,994,3,0
1764709478493,2025-12-02 16:04:38.493,20750,994,3,0
1764709478504,2025-12-02 16:04:38.504,20769,993,3,0
1764709478534,2025-12-02 16:04:38.534,20790,994,3,0
1764709478545,2025-12-02 16:04:38.545,20810,994,3,0
1764709478560,2025-12-02 16:04:38.560,20830,839,3,0
1764709478589,2025-12-02 16:04:38.589,20850,684,3,0
1764709478599,2025-12-02 16:04:38.599,20870,600,3,0
1764709478643,2025-12-02 16:04:38.643,20890,525,3,0
1764709478654,2025-12-02 16:04:38.654,20910,455,3,0
1764709478686,2025-12-02 16:04:38.686,20930,404,3,0
1764709478698,2025-12-02 16:04:38.698,20950,355,3,0
1764709478704,2025-12-02 16:04:38.704,20970,311,3,0
1764709478737,2025-12-02 16:04:38.737,20989,278,3,0
1764709478746,2025-12-02 16:04:38.746,21010,254,3,0
1764709478763,2025-12-02 16:04:38.763,21029,245,3,0
1764709478794,2025-12-02 16:04:38.794,21050,254,3,0
1764709478803,2025-12-02 16:04:38.803,21070,276,3,0
1764709478840,2025-12-02 16:04:38.840,21090,310,4,0
1764709478850,2025-12-02 16:04:38.850,21110,351,4,0
1764709478865,2025-12-02 16:04:38.865,21130,368,4,0
1764709478899,2025-12-02 16:04:38.899,21150,375,4,0
1764709478911,2025-12-02 16:04:38.911,21170,389,4,0
1764709478920,2025-12-02 16:04:38.920,21190,436,4,0
1764709478950,2025-12-02 16:04:38.950,21211,607,4,80
1764709478959,2025-12-02 16:04:38.959,21230,951,4,0
1764709478999,2025-12-02 16:04:38.999,21251,994,4,0
1764709479008,2025-12-02 16:04:39.008,21271,994,4,0
1764709479023,2025-12-02 16:04:39.023,21291,993,4,0
1764709479058,2025-12-02 16:04:39.058,21311,994,4,0
1764709479067,2025-12-02 16:04:39.067,21331,995,4,0
1764709479100,2025-12-02 16:04:39.100,21351,994,4,0
1764709479109,2025-12-02 16:04:39.109,21371,994,4,0
1764709479121,2025-12-02 16:04:39.121,21391,994,4,0
1764709479148,2025-12-02 16:04:39.148,21411,993,4,0
1764709479161,2025-12-02 16:04:39.161,21431,994,4,0
1764709479198,2025-12-02 16:04:39.198,21451,994,4,0
1764709479207,2025-12-02 16:04:39.207,21471,991,4,0
1764709479220,2025-12-02 16:04:39.220,21491,995,4,0
1764709479261,2025-12-02 16:04:39.261,21512,994,4,0
1764709479269,2025-12-02 16:04:39.269,21531,994,4,0
1764709479281,2025-12-02 16:04:39.281,21552,994,4,0
1764709479311,2025-12-02 16:04:39.311,21571,995,4,0
1764709479319,2025-12-02 16:04:39.319,21592,993,4,0
1764709479360,2025-12-02 16:04:39.360,21611,994,4,0
1764709479370,2025-12-02 16:04:39.370,21632,994,4,0
1764709479379,2025-12-02 16:04:39.379,21651,994,4,0
1764709479416,2025-12-02 16:04:39.416,21671,993,4,0
1764709479426,2025-12-02 16:04:39.426,21691,994,4,0
1764709479463,2025-12-02 16:04:39.463,21711,994,4,0
1764709479474,2025-12-02 16:04:39.474,21731,994,4,0
1764709479486,2025-12-02 16:04:39.486,21751,994,4,0
1764709479515,2025-12-02 16:04:39.515,21772,994,4,0
1764709479528,2025-12-02 16:04:39.528,21791,994,4,0
1764709479558,2025-12-02 16:04:39.558,21812,993,4,0
1764709479570,2025-12-02 16:04:39.570,21831,650,4,0
1764709479580,2025-12-02 16:04:39.580,21852,502,4,0
1764709479616,2025-12-02 16:04:39.616,21871,554,4,0
1764709479624,2025-12-02 16:04:39.624,21892,789,4,80
1764709479661,2025-12-02 16:04:39.661,21911,994,4,0
1764709479670,2025-12-02 16:04:39.670,21932,994,4,0
1764709479682,2025-12-02 16:04:39.682,21951,994,4,0
1764709479715,2025-12-02 16:04:39.715,21971,995,4,0
1764709479727,2025-12-02 16:04:39.727,21992,994,4,0
1764709479738,2025-12-02 16:04:39.738,22011,994,4,0
1764709479770,2025-12-02 16:04:39.770,22032,994,4,0
1764709479781,2025-12-02 16:04:39.781,22051,939,4,0
1764709479822,2025-12-02 16:04:39.822,22072,604,4,0
1764709479830,2025-12-02 16:04:39.830,22091,362,5,0
1764709479842,2025-12-02 16:04:39.842,22112,214,5,0
1764709479876,2025-12-02 16:04:39.876,22131,181,5,0
1764709479887,2025-12-02 16:04:39.887,22152,242,5,0
1764709479915,2025-12-02 16:04:39.915,22171,340,5,0
1764709479923,2025-12-02 16:04:39.923,22192,435,5,0
1764709479942,2025-12-02 16:04:39.942,22211,482,5,0
1764709479975,2025-12-02 16:04:39.975,22232,472,5,0
1764709479986,2025-12-02 16:04:39.986,22252,429,5,0
1764709480022,2025-12-02 16:04:40.022,22272,364,5,0
1764709480030,2025-12-02 16:04:40.030,22292,295,5,0
1764709480044,2025-12-02 16:04:40.044,22311,232,5,0
1764709480082,2025-12-02 16:04:40.082,22332,191,5,0
1764709480093,2025-12-02 16:04:40.093,22351,169,5,0
1764709480120,2025-12-02 16:04:40.120,22372,178,5,0
1764709480129,2025-12-02 16:04:40.129,22391,192,5,0
1764709480143,2025-12-02 16:04:40.143,22412,219,5,0
1764709480177,2025-12-02 16:04:40.177,22431,252,5,0
1764709480185,2025-12-02 16:04:40.185,22452,290,5,0
1764709480202,2025-12-02 16:04:40.202,22471,362,5,0
1764709480233,2025-12-02 16:04:40.233,22492,542,5,0
1764709480246,2025-12-02 16:04:40.246,22512,856,5,81
1764709480279,2025-12-02 16:04:40.279,22532,994,5,0
1764709480288,2025-12-02 16:04:40.288,22552,994,5,0
1764709480302,2025-12-02 16:04:40.302,22572,995,5,0
1764709480333,2025-12-02 16:04:40.333,22592,994,5,0
1764709480345,2025-12-02 16:04:40.345,22611,994,5,0
1764709480383,2025-12-02 16:04:40.383,22632,995,5,0
1764709480395,2025-12-02 16:04:40.395,22651,994,5,0
1764709480404,2025-12-02 16:04:40.404,22672,994,5,0
1764709480438,2025-12-02 16:04:40.438,22691,994,5,0
1764709480447,2025-12-02 16:04:40.447,22712,713,5,0
1764709480481,2025-12-02 16:04:40.481,22731,434,5,0
1764709480489,2025-12-02 16:04:40.489,22752,245,5,0
1764709480502,2025-12-02 16:04:40.502,22772,178,5,0
1764709480536,2025-12-02 16:04:40.536,22792,205,5,0
1764709480545,2025-12-02 16:04:40.545,22812,276,5,0
1764709480582,2025-12-02 16:04:40.582,22832,346,5,0
1764709480591,2025-12-02 16:04:40.591,22852,394,5,0
1764709480598,2025-12-02 16:04:40.598,22872,406,5,0
1764709480646,2025-12-02 16:04:40.646,22892,399,5,0
1764709480656,2025-12-02 16:04:40.656,22912,366,5,0
1764709480687,2025-12-02 16:04:40.687,22932,329,5,0
1764709480698,2025-12-02 16:04:40.698,22951,299,5,0
1764709480706,2025-12-02 16:04:40.706,22972,275,5,0
1764709480740,2025-12-02 16:04:40.740,22992,256,5,0
1764709480748,2025-12-02 16:04:40.748,23012,249,5,0
1764709480759,2025-12-02 16:04:40.759,23032,241,5,0
1764709480794,2025-12-02 16:04:40.794,23052,245,5,0
1764709480803,2025-12-02 16:04:40.803,23072,248,5,0
1764709480839,2025-12-02 16:04:40.839,23092,259,6,0
1764709480847,2025-12-02 16:04:40.847,23112,300,6,0
1764709480860,2025-12-02 16:04:40.860,23132,440,6,0
1764709480891,2025-12-02 16:04:40.891,23152,707,6,83
1764709480902,2025-12-02 16:04:40.902,23173,994,6,0
1764709480943,2025-12-02 16:04:40.943,23192,994,6,0
1764709480956,2025-12-02 16:04:40.956,23213,994,6,0
1764709480964,2025-12-02 16:04:40.964,23233,994,6,0
1764709480997,2025-12-02 16:04:40.997,23252,994,6,0
1764709481008,2025-12-02 16:04:41.008,23273,994,6,0
1764709481041,2025-12-02 16:04:41.041,23293,995,6,0
1764709481050,2025-12-02 16:04:41.050,23313,992,6,0
1764709481062,2025-12-02 16:04:41.062,23333,863,6,0
1764709481095,2025-12-02 16:04:41.095,23353,513,6,0
1764709481103,2025-12-02 16:04:41.103,23373,241,6,0
1764709481144,2025-12-02 16:04:41.144,23393,66,6,0
1764709481154,2025-12-02 16:04:41.154,23413,27,6,0
1764709481163,2025-12-02 16:04:41.163,23433,95,6,0
1764709481203,2025-12-02 16:04:41.203,23453,225,6,0
1764709481211,2025-12-02 16:04:41.211,23473,346,6,0
1764709481221,2025-12-02 16:04:41.221,23493,425,6,0
1764709481255,2025-12-02 16:04:41.255,23514,449,6,0
1764709481267,2025-12-02 16:04:41.267,23533,425,6,0
1764709481303,2025-12-02 16:04:41.303,23554,366,6,0
1764709481311,2025-12-02 16:04:41.311,23573,293,6,0
1764709481319,2025-12-02 16:04:41.319,23593,220,6,0
1764709481363,2025-12-02 16:04:41.363,23613,180,6,0
1764709481370,2025-12-02 16:04:41.370,23633,160,6,0
1764709481386,2025-12-02 16:04:41.386,23653,169,6,0
1764709481419,2025-12-02 16:04:41.419,23673,200,6,0
1764709481427,2025-12-02 16:04:41.427,23693,250,6,0
1764709481463,2025-12-02 16:04:41.463,23713,296,6,0
1764709481473,2025-12-02 16:04:41.473,23733,339,6,0
1764709481484,2025-12-02 16:04:41.484,23753,402,6,0
1764709481513,2025-12-02 16:04:41.513,23774,565,6,0
1764709481525,2025-12-02 16:04:41.525,23793,865,6,85
1764709481559,2025-12-02 16:04:41.559,23814,994,6,0
1764709481570,2025-12-02 16:04:41.570,23833,995,6,0
1764709481582,2025-12-02 16:04:41.582,23854,993,6,0
1764709481620,2025-12-02 16:04:41.620,23873,996,6,0
1764709481633,2025-12-02 16:04:41.633,23894,993,6,0
1764709481665,2025-12-02 16:04:41.665,23913,996,6,0
1764709481674,2025-12-02 16:04:41.674,23933,995,6,0
1764709481682,2025-12-02 16:04:41.682,23953,994,6,0
1764709481716,2025-12-02 16:04:41.716,23973,996,6,0
1764709481728,2025-12-02 16:04:41.728,23994,781,6,0
1764709481741,2025-12-02 16:04:41.741,24013,464,6,0
1764709481773,2025-12-02 16:04:41.773,24034,247,6,0
1764709481785,2025-12-02 16:04:41.785,24053,147,6,0
1764709481821,2025-12-02 16:04:41.821,24074,157,6,0
1764709481834,2025-12-02 16:04:41.834,24093,227,7,0
1764709481865,2025-12-02 16:04:41.865,24114,307,7,0
1764709481877,2025-12-02 16:04:41.877,24133,371,7,0
1764709481888,2025-12-02 16:04:41.888,24154,386,7,0
1764709481918,2025-12-02 16:04:41.918,24173,359,7,0
1764709481928,2025-12-02 16:04:41.928,24194,312,7,0
1764709481947,2025-12-02 16:04:41.947,24214,268,7,0
1764709481979,2025-12-02 16:04:41.979,24233,228,7,0
1764709481987,2025-12-02 16:04:41.987,24254,208,7,0
1764709482025,2025-12-02 16:04:42.025,24273,201,7,0
1764709482033,2025-12-02 16:04:42.033,24294,207,7,0
1764709482051,2025-12-02 16:04:42.051,24313,230,7,0
1764709482080,2025-12-02 16:04:42.080,24334,255,7,0
1764709482090,2025-12-02 16:04:42.090,24353,284,7,0
1764709482100,2025-12-02 16:04:42.100,24374,319,7,0
1764709482131,2025-12-02 16:04:42.131,24393,399,7,0
1764709482143,2025-12-02 16:04:42.143,24414,604,7,87
1764709482187,2025-12-02 16:04:42.187,24433,930,7,0
1764709482198,2025-12-02 16:04:42.198,24454,994,7,0
1764709482206,2025-12-02 16:04:42.206,24474,996,7,0
1764709482237,2025-12-02 16:04:42.237,24494,994,7,0
1764709482247,2025-12-02 16:04:42.247,24514,994,7,0
1764709482279,2025-12-02 16:04:42.279,24534,994,7,0
1764709482289,2025-12-02 16:04:42.289,24554,994,7,0
1764709482302,2025-12-02 16:04:42.302,24573,994,7,0
1764709482339,2025-12-02 16:04:42.339,24594,994,7,0
1764709482347,2025-12-02 16:04:42.347,24613,837,7,0
1764709482360,2025-12-02 16:04:42.360,24634,491,7,0
1764709482390,2025-12-02 16:04:42.390,24653,256,7,0
1764709482402,2025-12-02 16:04:42.402,24674,130,7,0
1764709482444,2025-12-02 16:04:42.444,24693,122,7,0
1764709482457,2025-12-02 16:04:42.457,24714,194,7,0
1764709482465,2025-12-02 16:04:42.465,24734,290,7,0
1764709482497,2025-12-02 16:04:42.497,24754,370,7,0
1764709482508,2025-12-02 16:04:42.508,24774,415,7,0
1764709482545,2025-12-02 16:04:42.545,24794,416,7,0
1764709482560,2025-12-02 16:04:42.560,24814,384,7,0
1764709482588,2025-12-02 16:04:42.588,24834,339,7,0
1764709482602,2025-12-02 16:04:42.602,24854,277,7,0
1764709482610,2025-12-02 16:04:42.610,24873,216,7,0
1764709482640,2025-12-02 16:04:42.640,24894,167,7,0
1764709482651,2025-12-02 16:04:42.651,24913,134,7,0
1764709482661,2025-12-02 16:04:42.661,24934,121,7,0
1764709482702,2025-12-02 16:04:42.702,24954,127,7,0
1764709482710,2025-12-02 16:04:42.710,24974,153,7,0
1764709482720,2025-12-02 16:04:42.720,24994,190,7,0
1764709482749,2025-12-02 16:04:42.749,25014,234,7,0
1764709482761,2025-12-02 16:04:42.761,25034,256,7,0
1764709482799,2025-12-02 16:04:42.799,25054,264,7,0
1764709482810,2025-12-02 16:04:42.810,25074,256,7,0
1764709482839,2025-12-02 16:04:42.839,25094,251,8,0
1764709482852,2025-12-02 16:04:42.852,25114,286,8,0
1764709482864,2025-12-02 16:04:42.864,25134,469,8,0
1764709482901,2025-12-02 16:04:42.901,25154,825,8,88
1764709482911,2025-12-02 16:04:42.911,25175,994,8,0
1764709482926,2025-12-02 16:04:42.926,25194,996,8,0
1764709482958,2025-12-02 16:04:42.958,25214,994,8,0
1764709482967,2025-12-02 16:04:42.967,25235,992,8,0
1764709483004,2025-12-02 16:04:43.004,25255,994,8,0
1764709483015,2025-12-02 16:04:43.015,25275,993,8,0
1764709483023,2025-12-02 16:04:43.023,25295,995,8,0
1764709483058,2025-12-02 16:04:43.058,25315,994,8,0
1764709483067,2025-12-02 16:04:43.067,25335,994,8,0
1764709483104,2025-12-02 16:04:43.104,25355,910,8,0
1764709483112,2025-12-02 16:04:43.112,25375,526,8,0
1764709483122,2025-12-02 16:04:43.122,25395,257,8,0
1764709483160,2025-12-02 16:04:43.160,25415,98,8,0
1764709483168,2025-12-02 16:04:43.168,25436,55,8,0
1764709483202,2025-12-02 16:04:43.202,25455,96,8,0
1764709483210,2025-12-02 16:04:43.210,25476,166,8,0
1764709483225,2025-12-02 16:04:43.225,25495,221,8,0
1764709483262,2025-12-02 16:04:43.262,25516,237,8,0
1764709483266,2025-12-02 16:04:43.266,25535,221,8,0
1764709483283,2025-12-02 16:04:43.283,25555,183,8,0
1764709483313,2025-12-02 16:04:43.313,25575,146,8,0
1764709483320,2025-12-02 16:04:43.320,25595,113,8,0
1764709483359,2025-12-02 16:04:43.359,25615,105,8,0
1764709483370,2025-12-02 16:04:43.370,25635,125,8,0
1764709483386,2025-12-02 16:04:43.386,25655,167,8,0
1764709483419,2025-12-02 16:04:43.419,25675,217,8,0
1764709483429,2025-12-02 16:04:43.429,25695,257,8,0
1764709483469,2025-12-02 16:04:43.469,25715,247,8,0
1764709483481,2025-12-02 16:04:43.481,25736,186,8,0
1764709483490,2025-12-02 16:04:43.490,25755,94,8,0
1764709483519,2025-12-02 16:04:43.519,25776,31,8,0
1764709483532,2025-12-02 16:04:43.532,25795,19,8,0
1764709483562,2025-12-02 16:04:43.562,25816,61,8,0
1764709483568,2025-12-02 16:04:43.568,25835,140,8,0
1764709483585,2025-12-02 16:04:43.585,25856,224,8,0
1764709483622,2025-12-02 16:04:43.622,25875,296,8,0
1764709483630,2025-12-02 16:04:43.630,25895,342,8,0
1764709483643,2025-12-02 16:04:43.643,25915,374,8,0
1764709483673,2025-12-02 16:04:43.673,25935,388,8,0
1764709483684,2025-12-02 16:04:43.684,25955,488,8,0
1764709483725,2025-12-02 16:04:43.725,25975,768,8,87
1764709483735,2025-12-02 16:04:43.735,25995,992,8,0
1764709483742,2025-12-02 16:04:43.742,26015,994,8,0
1764709483773,2025-12-02 16:04:43.773,26036,994,8,0
1764709483785,2025-12-02 16:04:43.785,26055,994,8,0
1764709483817,2025-12-02 16:04:43.817,26076,993,8,0
1764709483827,2025-12-02 16:04:43.827,26095,995,9,0
1764709483844,2025-12-02 16:04:43.844,26116,994,9,0
1764709483878,2025-12-02 16:04:43.878,26135,994,9,0
1764709483888,2025-12-02 16:04:43.888,26156,994,9,0
1764709483923,2025-12-02 16:04:43.923,26175,994,9,0
1764709483932,2025-12-02 16:04:43.932,26195,995,9,0
1764709483946,2025-12-02 16:04:43.946,26215,961,9,0
1764709483979,2025-12-02 16:04:43.979,26235,712,9,0
1764709483987,2025-12-02 16:04:43.987,26255,572,9,0
1764709484002,2025-12-02 16:04:44.002,26275,534,9,0
1764709484034,2025-12-02 16:04:44.034,26296,516,9,0
1764709484045,2025-12-02 16:04:44.045,26315,498,9,0
1764709484082,2025-12-02 16:04:44.082,26336,460,9,0
