frame,time,ROI,BVP,BPM
5,250.0,right lower cheek,-0.09777772369654855,62.98828125
5,250.0,chin,0.18001414276894334,123.046875
5,250.0,left marionette fold,0.19950392990472127,46.875
5,250.0,right marionette fold,-0.01749442910796598,64.453125
6,300.0,lower medial forehead,-0.17494651577953627,152.34375
6,300.0,left lower lateral forehead,-0.6152051199308277,43.9453125
6,300.0,right lower lateral forehead,0.12427938413269476,60.05859375
6,300.0,glabella,-0.2728257504962971,52.734375
6,300.0,upper nasal dorsum,-0.12998885262877402,55.6640625
6,300.0,lower nasal dorsum,0.16255381357108298,58.59375
6,300.0,soft triangle,0.13029403625315175,54.19921875
6,300.0,left ala,0.14761247345642495,55.6640625
6,300.0,right ala,0.14592601177390166,46.875
6,300.0,nasal tip,0.21899970186836407,61.5234375
6,300.0,left lower nasal sidewall,-0.10434636246594028,175.78125
6,300.0,right lower nasal sidewall,-0.12847927096610642,82.03125
6,300.0,left mid nasal sidewall,0.0344542455689469,76.171875
6,300.0,right mid nasal sidewall,-0.6174108436008626,95.21484375
6,300.0,philtrum,0.5062633296113578,42.48046875
6,300.0,left upper lip,1.5692961414525197,41.015625
6,300.0,right upper lip,-0.431067522973025,153.80859375
6,300.0,left nasolabial fold,0.37815945546268126,41.015625
6,300.0,right nasolabial fold,0.3906281031932478,90.8203125
6,300.0,left temporal,0.1503710266701473,52.734375
6,300.0,right temporal,0.10345358182515978,108.3984375
6,300.0,left malar,0.7885530996726938,39.55078125
6,300.0,right malar,-0.15466518572331964,77.63671875
6,300.0,left lower cheek,0.6378907787822263,77.63671875
6,300.0,right lower cheek,-0.12579095731062714,62.98828125
6,300.0,chin,0.20283272490990964,123.046875
6,300.0,left marionette fold,0.23024064920700316,46.875
6,300.0,right marionette fold,0.009928413332746303,64.453125
7,350.0,lower medial forehead,-0.16555672592802922,152.34375
7,350.0,left lower lateral forehead,-0.5914490540662487,43.9453125
7,350.0,right lower lateral forehead,0.14293484578116564,60.05859375
