frame,time,ROI,BVP,BPM
4,200.0,right mid nasal sidewall,-0.04187363396332651,90.8203125
4,200.0,philtrum,-0.03037934268834843,46.875
4,200.0,left upper lip,-0.016429631438074917,52.734375
4,200.0,right upper lip,0.01985220138470182,155.2734375
4,200.0,left nasolabial fold,-0.038559338327820304,45.41015625
4,200.0,right nasolabial fold,0.014289318099700592,92.28515625
4,200.0,left temporal,0.026729641930886255,55.6640625
4,200.0,right temporal,0.002503072024389615,108.3984375
4,200.0,left malar,0.014095260280054988,57.12890625
4,200.0,right malar,-0.011981228952869084,80.56640625
4,200.0,left lower cheek,-0.003179743740556447,64.453125
4,200.0,right lower cheek,-0.005991296572591681,62.98828125
4,200.0,chin,0.014746900007954254,124.51171875
4,200.0,left marionette fold,0.00889872687735471,54.19921875
4,200.0,right marionette fold,-0.04609460260354044,58.59375
5,250.0,lower medial forehead,0.04505276503429202,159.66796875
5,250.0,left lower lateral forehead,-0.0051819364178994,60.05859375
5,250.0,right lower lateral forehead,-0.023695197917572894,77.63671875
5,250.0,glabella,-0.017470236330823265,51.26953125
5,250.0,upper nasal dorsum,-0.0025166036981195375,51.26953125
5,250.0,lower nasal dorsum,0.016326409462894785,58.59375
5,250.0,soft triangle,-0.008528574910196833,52.734375
5,250.0,left ala,-0.008618461699334945,52.734375
5,250.0,right ala,0.05884887347664652,114.2578125
5,250.0,nasal tip,0.019447512143593117,61.5234375
5,250.0,left lower nasal sidewall,0.018155054002816275,177.24609375
5,250.0,right lower nasal sidewall,0.007327123152841571,71.77734375
5,250.0,left mid nasal sidewall,0.07998949285060872,77.63671875
5,250.0,right mid nasal sidewall,-0.056029303597298956,90.8203125
5,250.0,philtrum,-0.03188810855783914,46.875
5,250.0,left upper lip,-0.015927742694552056,52.734375
5,250.0,right upper lip,0.012319091818224335,155.2734375
5,250.0,left nasolabial fold,-0.0389946542863467,45.41015625
5,250.0,right nasolabial fold,0.020719353429301212,92.28515625
5,250.0,left temporal,0.0308958359814204,55.6640625
5,250.0,right temporal,0.008337762156430235,108.3984375
5,250.0,left malar,0.01970172899182418,57.12890625
5,250.0,right malar,-0.01442529816830898,80.56640625
5,250.0,left lower cheek,-0.003609654689827155,64.453125
5,250.0,right lower cheek,-0.009614735142463618,62.98828125
5,250.0,chin,0.02350140312205892,124.51171875
5,250.0,left marionette fold,0.010966040229258248,54.19921875
5,250.0,right marionette fold,-0.05027509038217414,58.59375
6,300.0,lower medial forehead,0.05258881832623967,159.66796875
6,300.0,left lower lateral forehead,-0.005301358344976283,60.05859375
6,300.0,right lower lateral forehead,-0.01746340124742246,77.63671875
6,300.0,glabella,-0.01818614983962916,51.26953125
6,300.0,upper nasal dorsum,0.005019927678937901,51.26953125
6,300.0,lower nasal dorsum,0.017094202656725403,58.59375
6,300.0,soft triangle,-0.0031617905170824713,52.734375
6,300.0,left ala,-0.005922999954313625,52.734375
6,300.0,right ala,0.06164573031712177,114.2578125
6,300.0,nasal tip,0.026681839014096882,61.5234375
6,300.0,left lower nasal sidewall,0.030480125618916262,177.24609375
6,300.0,right lower nasal sidewall,0.002979465332935802,71.77734375
6,300.0,left mid nasal sidewall,0.08491818505490534,77.63671875
6,300.0,right mid nasal sidewall,-0.06737542018966447,90.8203125
6,300.0,philtrum,-0.031492771997472545,46.875
6,300.0,left upper lip,-0.017789543366148738,52.734375
6,300.0,right upper lip,-0.003830524055417991,155.2734375
6,300.0,left nasolabial fold,-0.03873653135660952,45.41015625
6,300.0,right nasolabial fold,0.026150634076736276,92.28515625
6,300.0,left temporal,0.0296667517121719,55.6640625
6,300.0,right temporal,0.01744843949450245,108.3984375
6,300.0,left malar,0.024323501769910036,57.12890625
6,300.0,right malar,-0.015387940031385241,80.56640625
6,300.0,left lower cheek,-0.0066257221914180955,64.453125
6,300.0,right lower cheek,-0.014431728633731914,62.98828125
6,300.0,chin,0.03071639020382386,124.51171875
6,300.0,left marionette fold,0.012201442301541894,54.19921875
6,300.0,right marionette fold,-0.04869922835829663,58.59375
7,350.0,lower medial forehead,0.058052136399526645,159.66796875
7,350.0,left lower lateral forehead,-0.004995770038752276,60.05859375
7,350.0,right lower lateral forehead,-0.005675454499568886,77.63671875
7,350.0,glabella,-0.017069517277068433,51.26953125
7,350.0,upper nasal dorsum,0.01441802798184361,51.26953125
7,350.0,lower nasal dorsum,0.017549513748088552,58.59375
7,350.0,soft triangle,0.00607426638043543,52.734375
7,350.0,left ala,-0.0019460518139645447,52.734375
7,350.0,right ala,0.05974840468862838,114.2578125
7,350.0,nasal tip,0.03705219296181683,61.5234375
7,350.0,left lower nasal sidewall,0.045452779825645225,177.24609375
7,350.0,right lower nasal sidewall,-0.0016700576369869176,71.77734375
7,350.0,left mid nasal sidewall,0.08597416869004015,77.63671875
7,350.0,right mid nasal sidewall,-0.07433577841652098,90.8203125
7,350.0,philtrum,-0.02763826687977513,46.875
7,350.0,left upper lip,-0.021067530887473183,52.734375
7,350.0,right upper lip,-0.025845390007276016,155.2734375
7,350.0,left nasolabial fold,-0.0369967133584229,45.41015625
7,350.0,right nasolabial fold,0.03172999461899443,92.28515625
7,350.0,left temporal,0.02305573493709425,55.6640625
7,350.0,right temporal,0.028338052297519137,108.3984375
7,350.0,left malar,0.027744157466968636,57.12890625
7,350.0,right malar,-0.015158162243883158,80.56640625
7,350.0,left lower cheek,-0.011786988049228366,64.453125
7,350.0,right lower cheek,-0.01919182340657195,62.98828125
7,350.0,chin,0.03542851649918221,124.51171875
7,350.0,left marionette fold,0.012315819199890016,54.19921875
7,350.0,right marionette fold,-0.042571701574649054,58.59375
8,400.0,lower medial forehead,0.059271517718187464,159.66796875
8,400.0,left lower lateral forehead,-0.004874305338868565,60.05859375
8,400.0,right lower lateral forehead,0.010459539356671656,77.63671875
8,400.0,glabella,-0.01458623617841961,51.26953125
8,400.0,upper nasal dorsum,0.024389499196968572,51.26953125
8,400.0,lower nasal dorsum,0.017710490953648118,58.59375
8,400.0,soft triangle,0.01809176950569696,52.734375
8,400.0,left ala,0.0026180557666399657,52.734375
8,400.0,right ala,0.05368573626636498,114.2578125
8,400.0,nasal tip,0.050201121894835395,61.5234375
8,400.0,left lower nasal sidewall,0.06210024022340003,177.24609375
8,400.0,right lower nasal sidewall,-0.005366697341838149,71.77734375
8,400.0,left mid nasal sidewall,0.08424173483301288,77.63671875
8,400.0,right mid nasal sidewall,-0.07537690716809772,90.8203125
8,400.0,philtrum,-0.018652274590390924,46.875
8,400.0,left upper lip,-0.024199877006419377,52.734375
8,400.0,right upper lip,-0.04912895919201152,155.2734375
8,400.0,left nasolabial fold,-0.03275762361292687,45.41015625
8,400.0,right nasolabial fold,0.03876259611667792,92.28515625
8,400.0,left temporal,0.011829031931523501,55.6640625
8,400.0,right temporal,0.038789294698294084,108.3984375
8,400.0,left malar,0.02977392717202359,57.12890625
8,400.0,right malar,-0.014249625488923943,80.56640625
8,400.0,left lower cheek,-0.018285747642844744,64.453125
8,400.0,right lower cheek,-0.022355406235556347,62.98828125
8,400.0,chin,0.03656194033163421,124.51171875
8,400.0,left marionette fold,0.011260815938843635,54.19921875
8,400.0,right marionette fold,-0.0340670095965109,58.59375
9,450.0,lower medial forehead,0.054363783199619986,159.66796875
9,450.0,left lower lateral forehead,-0.005535374775599121,60.05859375
9,450.0,right lower lateral forehead,0.028913944430991576,77.63671875
9,450.0,glabella,-0.0116232714827432,51.26953125
9,450.0,upper nasal dorsum,0.03348711657880142,51.26953125
9,450.0,lower nasal dorsum,0.01770422672151371,58.59375
9,450.0,soft triangle,0.031224308341424988,52.734375
9,450.0,left ala,0.006727335381218891,52.734375
9,450.0,right ala,0.04432536071826666,114.2578125
