frame,time,ROI,BVP,BPM
7,350.0,lower medial forehead,-0.16335684329459602,152.34375
7,350.0,left lower lateral forehead,-0.5867575285098487,45.41015625
7,350.0,right lower lateral forehead,0.1514267501980565,60.05859375
7,350.0,glabella,-0.2600852960095987,52.734375
7,350.0,upper nasal dorsum,-0.08866321005945677,55.6640625
7,350.0,lower nasal dorsum,0.17540706443355647,58.59375
7,350.0,soft triangle,0.17414207436951612,54.19921875
7,350.0,left ala,0.18774082901790606,55.6640625
7,350.0,right ala,0.10095817741604633,46.875
7,350.0,nasal tip,0.23315033780117794,61.5234375
7,350.0,left lower nasal sidewall,-0.01014552921621648,175.78125
7,350.0,right lower nasal sidewall,-0.14483022113005387,82.03125
7,350.0,left mid nasal sidewall,0.006161003007076334,76.171875
7,350.0,right mid nasal sidewall,-0.6145670256597638,95.21484375
7,350.0,philtrum,0.5233865555637804,42.48046875
7,350.0,left upper lip,1.6945431940653612,41.015625
7,350.0,right upper lip,-0.5019015824551336,153.80859375
7,350.0,left nasolabial fold,0.3893481260318627,41.015625
7,350.0,right nasolabial fold,0.3900637209612786,89.35546875
7,350.0,left temporal,0.07444889515901428,52.734375
7,350.0,right temporal,0.13242198285188345,108.3984375
7,350.0,left malar,0.7599181920348996,39.55078125
7,350.0,right malar,-0.14093028711324934,77.63671875
7,350.0,left lower cheek,0.5915340485053718,79.1015625
7,350.0,right lower cheek,-0.14898546605676885,62.98828125
7,350.0,chin,0.20222134363336403,123.046875
7,350.0,left marionette fold,0.25172792709974556,46.875
7,350.0,right marionette fold,0.05371169353708287,64.453125
8,400.0,lower medial forehead,-0.14705877983149454,152.34375
8,400.0,left lower lateral forehead,-0.524916360839734,45.41015625
8,400.0,right lower lateral forehead,0.17053832516273607,60.05859375
8,400.0,glabella,-0.2306709614735786,52.734375
8,400.0,upper nasal dorsum,-0.03535721685854176,55.6640625
8,400.0,lower nasal dorsum,0.18533321497354271,58.59375
8,400.0,soft triangle,0.22251016641307897,54.19921875
8,400.0,left ala,0.2180495721008624,55.6640625
8,400.0,right ala,0.019837485219464303,46.875
8,400.0,nasal tip,0.2577743101233954,61.5234375
8,400.0,left lower nasal sidewall,0.09231862519133924,175.78125
8,400.0,right lower nasal sidewall,-0.1550477535865185,82.03125
